dialog_id,image_id,method_key,acc1,acc2,acc3,avg,cache_hit_ttft_ms_mean,cache_hit_e2e_ms_mean,cache_hit_ssd_read_bytes_mean
mtgqa_000039,n204894,recompute,1.0,0.0,1.0,0.6666666666666666,519.1713190288283,557.0483830524608,0.0
mtgqa_000039,n204894,fullload,1.0,0.0,1.0,0.6666666666666666,751.6631140024401,790.5099295312539,1132462080.0
mtgqa_000039,n204894,prefix25,1.0,0.0,1.0,0.6666666666666666,309.2754589742981,347.21273597097024,293601280.0
mtgqa_000039,n204894,prefix45,1.0,0.0,1.0,0.6666666666666666,435.13677053852007,473.8853730377741,528482304.0
mtgqa_000040,n204894,recompute,1.0,1.0,1.0,1.0,513.0393574945629,532.0741290342994,0.0
mtgqa_000040,n204894,fullload,1.0,1.0,1.0,1.0,787.5370199326426,807.3010939406231,1132462080.0
mtgqa_000040,n204894,prefix25,1.0,0.0,1.0,0.6666666666666666,276.03857044596225,295.53641844540834,293601280.0
mtgqa_000040,n204894,prefix45,1.0,0.0,1.0,0.6666666666666666,421.96567996870726,441.4488759357482,528482304.0
mtgqa_000041,n204894,recompute,0.0,1.0,0.0,0.3333333333333333,500.73700095526874,519.598129496444,0.0
mtgqa_000041,n204894,fullload,0.0,1.0,0.0,0.3333333333333333,700.125438044779,732.2555145365186,1132462080.0
mtgqa_000041,n204894,prefix25,0.0,1.0,1.0,0.6666666666666666,275.5182385444641,294.6945219882764,293601280.0
mtgqa_000041,n204894,prefix45,0.0,1.0,0.0,0.3333333333333333,413.60997152514756,435.63194549642503,528482304.0
mtgqa_000042,n204894,recompute,1.0,1.0,1.0,1.0,509.29815601557493,528.3046110416763,0.0
mtgqa_000042,n204894,fullload,1.0,1.0,1.0,1.0,736.8483464815654,773.3674639603123,1132462080.0
mtgqa_000042,n204894,prefix25,1.0,0.0,1.0,0.6666666666666666,299.97265443671495,329.1667539742775,293601280.0
mtgqa_000042,n204894,prefix45,1.0,1.0,1.0,1.0,447.2524099983275,467.44447597302496,528482304.0
mtgqa_000043,n204894,recompute,0.0,1.0,1.0,0.6666666666666666,514.1681354725733,533.5030509741046,0.0
mtgqa_000043,n204894,fullload,0.0,1.0,1.0,0.6666666666666666,763.8629825087264,788.3140865014866,1132462080.0
mtgqa_000043,n204894,prefix25,0.0,0.0,0.0,0.0,279.84542649937794,299.61582348914817,293601280.0
mtgqa_000043,n204894,prefix45,0.0,1.0,1.0,0.6666666666666666,422.3611704655923,441.9232590007596,528482304.0
mtgqa_000044,n204894,recompute,1.0,1.0,0.0,0.6666666666666666,490.5852964730002,509.3526394921355,0.0
mtgqa_000044,n204894,fullload,1.0,1.0,0.0,0.6666666666666666,743.6174135073088,766.2036949186586,1132462080.0
mtgqa_000044,n204894,prefix25,1.0,1.0,0.0,0.6666666666666666,295.34225701354444,315.1282364851795,293601280.0
mtgqa_000044,n204894,prefix45,1.0,1.0,0.0,0.6666666666666666,379.31176548590884,399.2832230287604,528482304.0
mtgqa_000045,n204894,recompute,1.0,0.0,1.0,0.6666666666666666,514.6497384994291,543.5716445208527,0.0
mtgqa_000045,n204894,fullload,1.0,0.0,1.0,0.6666666666666666,700.9462415589951,730.6167165515944,1132462080.0
mtgqa_000045,n204894,prefix25,1.0,0.0,1.0,0.6666666666666666,273.73267099028453,303.73883596621454,293601280.0
mtgqa_000045,n204894,prefix45,1.0,0.0,1.0,0.6666666666666666,435.49177498789504,465.15310899121687,528482304.0
mtgqa_000046,n204894,recompute,0.0,1.0,1.0,0.6666666666666666,520.552471454721,539.6428284584545,0.0
mtgqa_000046,n204894,fullload,0.0,1.0,1.0,0.6666666666666666,726.053170976229,764.1916259890422,1132462080.0
mtgqa_000046,n204894,prefix25,0.0,0.0,1.0,0.3333333333333333,289.04521046206355,309.03063394362107,293601280.0
mtgqa_000046,n204894,prefix45,0.0,0.0,1.0,0.3333333333333333,417.3759784316644,437.2206244734116,528482304.0
mtgqa_000047,n204894,recompute,1.0,0.0,1.0,0.6666666666666666,497.951251512859,516.996234015096,0.0
mtgqa_000047,n204894,fullload,1.0,0.0,1.0,0.6666666666666666,760.7958855223842,797.1310454886407,1132462080.0
mtgqa_000047,n204894,prefix25,1.0,0.0,1.0,0.6666666666666666,286.47000901401043,305.9420340578072,293601280.0
mtgqa_000047,n204894,prefix45,1.0,0.0,1.0,0.6666666666666666,406.12147346837446,425.28991296421736,528482304.0
mtgqa_000048,n204894,recompute,1.0,1.0,0.0,0.6666666666666666,518.5648504993878,537.4251820612699,0.0
mtgqa_000048,n204894,fullload,1.0,1.0,0.0,0.6666666666666666,693.1306939804927,729.3862485093996,1132462080.0
mtgqa_000048,n204894,prefix25,1.0,1.0,0.0,0.6666666666666666,283.4816524409689,303.0767234740779,293601280.0
mtgqa_000048,n204894,prefix45,1.0,1.0,0.0,0.6666666666666666,428.433766530361,447.8746579843573,528482304.0
mtgqa_000049,n204894,recompute,1.0,0.0,0.0,0.3333333333333333,514.4553940626793,533.71320606675,0.0
mtgqa_000049,n204894,fullload,1.0,0.0,0.0,0.3333333333333333,723.2451874879189,743.2899685227312,1132462080.0
mtgqa_000049,n204894,prefix25,1.0,0.0,0.0,0.3333333333333333,273.86663504876196,293.3149255695753,293601280.0
mtgqa_000049,n204894,prefix45,1.0,0.0,0.0,0.3333333333333333,431.390150974039,451.0664639528841,528482304.0
mtgqa_000050,n28572,recompute,1.0,1.0,0.0,0.6666666666666666,507.16028601164,525.9423769894056,0.0
mtgqa_000050,n28572,fullload,1.0,1.0,0.0,0.6666666666666666,671.7880124924704,694.3599369842559,1132462080.0
mtgqa_000050,n28572,prefix25,1.0,1.0,0.0,0.6666666666666666,262.69705849699676,282.46069099986926,293601280.0
mtgqa_000050,n28572,prefix45,1.0,1.0,0.0,0.6666666666666666,409.2963354778476,429.0419250028208,528482304.0
mtgqa_000051,n28572,recompute,1.0,1.0,1.0,1.0,513.995626475662,533.1512984703295,0.0
mtgqa_000051,n28572,fullload,1.0,1.0,1.0,1.0,698.2512694667093,721.2301489780657,1132462080.0
mtgqa_000051,n28572,prefix25,1.0,1.0,1.0,1.0,274.0849140100181,293.89360902132466,293601280.0
mtgqa_000051,n28572,prefix45,1.0,1.0,1.0,1.0,420.14965252019465,439.7998960339464,528482304.0
mtgqa_000052,n28572,recompute,1.0,0.0,1.0,0.6666666666666666,518.0959040299058,537.0590714737773,0.0
mtgqa_000052,n28572,fullload,1.0,0.0,1.0,0.6666666666666666,673.7664319807664,710.2353955269791,1132462080.0
mtgqa_000052,n28572,prefix25,1.0,0.0,1.0,0.6666666666666666,275.8967044064775,295.647497929167,293601280.0
mtgqa_000052,n28572,prefix45,1.0,0.0,1.0,0.6666666666666666,410.7940529938787,430.27367448667064,528482304.0
mtgqa_000053,n28572,recompute,1.0,1.0,1.0,1.0,507.3109689983539,526.1863789637573,0.0
mtgqa_000053,n28572,fullload,1.0,1.0,1.0,1.0,692.3879759851843,715.3378304792568,1132462080.0
mtgqa_000053,n28572,prefix25,1.0,1.0,0.0,0.6666666666666666,267.51660549780354,287.4710120377131,293601280.0
mtgqa_000053,n28572,prefix45,1.0,1.0,1.0,1.0,382.96222395729274,402.52474194858223,528482304.0
mtgqa_000054,n28572,recompute,0.0,1.0,0.0,0.3333333333333333,518.4967215172946,538.1017249892466,0.0
mtgqa_000054,n28572,fullload,0.0,1.0,0.0,0.3333333333333333,727.3173435241915,747.3350150394253,1132462080.0
mtgqa_000054,n28572,prefix25,0.0,1.0,0.0,0.3333333333333333,265.0779639952816,284.8839280195534,293601280.0
mtgqa_000054,n28572,prefix45,0.0,1.0,0.0,0.3333333333333333,418.20951498812065,438.1649594870396,528482304.0
mtgqa_000055,n28572,recompute,0.0,1.0,1.0,0.6666666666666666,516.689442039933,545.1133055030368,0.0
mtgqa_000055,n28572,fullload,0.0,1.0,1.0,0.6666666666666666,679.2941095191054,708.805656991899,1132462080.0
mtgqa_000055,n28572,prefix25,0.0,1.0,1.0,0.6666666666666666,270.9191655158065,300.55309750605375,293601280.0
mtgqa_000055,n28572,prefix45,0.0,1.0,1.0,0.6666666666666666,418.51834597764537,450.5093554616906,528482304.0
mtgqa_000056,n28572,recompute,1.0,0.0,1.0,0.6666666666666666,507.58807797683403,535.9914204454981,0.0
mtgqa_000056,n28572,fullload,1.0,0.0,1.0,0.6666666666666666,683.474461955484,715.9367185086012,1132462080.0
mtgqa_000056,n28572,prefix25,1.0,0.0,0.0,0.3333333333333333,259.57950996235013,288.9307664590888,293601280.0
mtgqa_000056,n28572,prefix45,1.0,0.0,1.0,0.6666666666666666,408.09816151158884,436.85082549927756,528482304.0
mtgqa_000057,n28572,recompute,0.0,1.0,1.0,0.6666666666666666,512.706313515082,559.0944315190427,0.0
mtgqa_000057,n28572,fullload,0.0,1.0,1.0,0.6666666666666666,682.2984910104424,734.5955235068686,1132462080.0
mtgqa_000057,n28572,prefix25,0.0,1.0,1.0,0.6666666666666666,260.5932845035568,309.49055205564946,293601280.0
mtgqa_000057,n28572,prefix45,0.0,1.0,1.0,0.6666666666666666,395.0257234973833,444.33937448775396,528482304.0
mtgqa_000058,n28572,recompute,1.0,0.0,0.0,0.3333333333333333,507.20110948896036,536.2444390193559,0.0
mtgqa_000058,n28572,fullload,1.0,0.0,0.0,0.3333333333333333,706.5331395133398,737.2841149917804,1132462080.0
mtgqa_000058,n28572,prefix25,1.0,1.0,0.0,0.6666666666666666,270.009936473798,289.3244255101308,293601280.0
mtgqa_000058,n28572,prefix45,1.0,1.0,0.0,0.6666666666666666,418.9913930022158,438.9213990070857,528482304.0
mtgqa_000059,n28572,recompute,0.0,1.0,1.0,0.6666666666666666,490.3912080335431,510.0639780284837,0.0
mtgqa_000059,n28572,fullload,0.0,1.0,1.0,0.6666666666666666,706.6160020185634,729.9842870561406,1132462080.0
mtgqa_000059,n28572,prefix25,0.0,1.0,1.0,0.6666666666666666,260.9291150001809,281.01718047400936,293601280.0
mtgqa_000059,n28572,prefix45,0.0,1.0,1.0,0.6666666666666666,363.4136960026808,382.8205644967966,528482304.0
mtgqa_000060,n28572,recompute,0.0,0.0,1.0,0.3333333333333333,516.0159934894182,535.2652309811674,0.0
