dialog_id,image_id,turn_id,question_id,method_key,prediction,score,end_to_end_ttft_ms,request_e2e_ms,decode_ms,ssd_read_bytes,ssd_read_ms,normal_kv_preads,separator_preads,scatter_ms,first_k_planning_ms,selected_ratio,vision_forward_count,cache_hit
mtgqa_000004,n229548,1,20511453,recompute,Rope,0.0,619.6397620951757,657.9729540972039,38.242002949118614,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000004,n229548,1,20511453,fullload,Rope,0.0,617.1835069544613,654.5198829844594,37.25599602330476,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000004,n229548,1,20511453,prefix25,Rope,0.0,617.4929169937968,656.6566940164194,39.069212041795254,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000004,n229548,1,20511453,prefix45,Rope,0.0,617.6273500313982,655.825522961095,38.110213936306536,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000004,n229548,2,20511394,recompute,Cloudy,1.0,619.5202940143645,657.7255351003259,38.12184405978769,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000004,n229548,2,20511394,fullload,Cloudy,1.0,855.6487230816856,893.6833679908887,37.92302496731281,1333788672,567.732896655798,64,0,0.0,0.0,1.0,0,True
mtgqa_000004,n229548,2,20511394,prefix25,Cloudy,1.0,319.5181180490181,358.57818904332817,37.927838973701,360710144,161.26130719203502,64,1,62.86240695044398,0.31141890212893486,0.25,0,True
mtgqa_000004,n229548,2,20511394,prefix45,Cloudy,1.0,406.75560606177896,446.6916510136798,38.40797091834247,629145600,228.5046628676355,64,1,79.06068104784936,0.33893343061208725,0.45,0,True
mtgqa_000004,n229548,3,20511525,recompute,Yes,1.0,622.6235849317163,642.2397899441421,19.517354085110128,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000004,n229548,3,20511525,fullload,Yes,1.0,831.6909529967234,856.766895041801,24.946943973191082,1333788672,526.8593013752252,64,0,0.0,0.0,1.0,0,True
mtgqa_000004,n229548,3,20511525,prefix25,Yes,1.0,304.83547504991293,324.28247504867613,19.281482906080782,360710144,155.85971577093005,64,1,59.17592020705342,0.3073450643569231,0.25,0,True
mtgqa_000004,n229548,3,20511525,prefix45,Yes,1.0,428.7919329944998,448.7152029760182,19.751498010009527,629145600,236.3490506540984,64,1,83.25552311725914,0.36709208507090807,0.45,0,True
mtgqa_000005,n229548,1,20511521,recompute,Yellow,0.0,617.4863890046254,656.534260022454,38.95684005692601,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000005,n229548,1,20511521,fullload,Yellow,0.0,617.4916200106964,654.4061769964173,36.83703008573502,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000005,n229548,1,20511521,prefix25,Yellow,0.0,617.609111010097,655.5355599848554,37.83934796229005,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000005,n229548,1,20511521,prefix45,Yellow,0.0,617.5483239348978,655.8219969738275,38.18597400095314,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000005,n229548,2,20511504,recompute,Metal,1.0,611.1987879266962,629.9046049825847,18.628122052177787,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000005,n229548,2,20511504,fullload,Metal,1.0,813.729087007232,834.0152449673042,20.159363048151135,1333788672,503.2299800077453,64,0,0.0,0.0,1.0,0,True
mtgqa_000005,n229548,2,20511504,prefix25,Wood,0.0,309.025687049143,328.82413105107844,19.622651976533234,360710144,157.0215552346781,64,1,61.93201814312488,0.2863036934286356,0.25,0,True
mtgqa_000005,n229548,2,20511504,prefix45,Metal,1.0,472.6088020252064,491.86498194467276,19.088405999355018,629145600,262.7547279698774,64,1,92.52461604773998,0.4087272100150585,0.45,0,True
mtgqa_000005,n229548,3,20511406,recompute,Helicopter,1.0,634.0132619952783,690.3594509931281,56.262232013978064,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000005,n229548,3,20511406,fullload,Helicopter,1.0,921.8351669842377,980.9456210350618,59.00825501885265,1333788672,572.9774424107745,64,0,0.0,0.0,1.0,0,True
mtgqa_000005,n229548,3,20511406,prefix25,Helicopter,1.0,332.41083403117955,390.4838670277968,57.91217694059014,360710144,164.53637112863362,64,1,62.69429682288319,0.32612704671919346,0.25,0,True
mtgqa_000005,n229548,3,20511406,prefix45,Helicopter,1.0,479.23067200463265,536.6464980179444,57.253254926763475,629145600,257.0372524205595,64,1,90.07481869775802,0.3958368906751275,0.45,0,True
mtgqa_000006,n229548,1,20511543,recompute,Yes,1.0,585.4412000626326,604.3337790761143,18.809132976457477,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000006,n229548,1,20511543,fullload,Yes,1.0,593.3967150049284,612.7907698974013,19.30938591249287,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000006,n229548,1,20511543,prefix25,Yes,1.0,585.2086100494489,604.4159870361909,19.121746998280287,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000006,n229548,1,20511543,prefix45,Yes,1.0,585.359405959025,604.8439010046422,19.390798057429492,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000006,n229548,2,20511400,recompute,Yes,1.0,592.2590120462701,611.4154759561643,19.066566950641572,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000006,n229548,2,20511400,fullload,Yes,1.0,846.1190690286458,865.6581429531798,19.410302978940308,1333788672,534.4373058760539,64,0,0.0,0.0,1.0,0,True
mtgqa_000006,n229548,2,20511400,prefix25,Yes,1.0,271.5771929360926,291.92922194488347,20.178709994070232,360710144,145.55953803937882,64,1,51.592328934930265,0.25068200193345547,0.25,0,True
mtgqa_000006,n229548,2,20511400,prefix45,Yes,1.0,479.2110299458727,498.95413394551724,19.57510702777654,629145600,246.7767873313278,64,1,96.33113199379295,0.4382709739729762,0.45,0,True
mtgqa_000006,n229548,3,20511405,recompute,Helicopter,1.0,591.2049670005217,648.5548130003735,57.265616953372955,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000006,n229548,3,20511405,fullload,Helicopter,1.0,805.3743470227346,902.0692959893495,96.58435895107687,1333788672,490.24989106692374,64,0,0.0,0.0,1.0,0,True
mtgqa_000006,n229548,3,20511405,prefix25,Helicopter,1.0,277.3289220640436,335.0144380237907,56.4517310122028,360710144,141.06104255188257,64,1,50.43776100501418,0.23482798133045435,0.25,0,True
mtgqa_000006,n229548,3,20511405,prefix45,Helicopter,1.0,480.55039101745933,538.4007709799334,57.68830399028957,629145600,266.29452023189515,64,1,92.81963692046702,0.41185016743838787,0.45,0,True
mtgqa_000007,n229548,1,20511409,recompute,Helicopter,1.0,585.2454999694601,641.4893199689686,56.15126702468842,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000007,n229548,1,20511409,fullload,Helicopter,1.0,585.1567720528692,640.7777520362288,55.536797968670726,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000007,n229548,1,20511409,prefix25,Helicopter,1.0,585.4541789740324,640.0483390316367,54.524492006748915,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000007,n229548,1,20511409,prefix45,Helicopter,1.0,585.2106279926375,640.6154639553279,55.31924299430102,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000007,n229548,2,20511408,recompute,helicopter,1.0,620.4766569426283,676.3812910066918,55.82110595423728,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000007,n229548,2,20511408,fullload,helicopter,1.0,731.5554789965972,788.9848470222205,57.311304030008614,1333788672,464.9411188438535,64,0,0.0,0.0,1.0,0,True
mtgqa_000007,n229548,2,20511408,prefix25,Helicopter,1.0,278.3677839906886,337.5224960036576,58.99258202407509,360710144,149.2634107125923,64,1,53.645262378267944,0.22743269801139832,0.25,0,True
mtgqa_000007,n229548,2,20511408,prefix45,Helicopter,1.0,442.85805604886264,499.3731500580907,56.34962196927518,629145600,242.0154941501096,64,1,83.81144620943815,0.3641251241788268,0.45,0,True
mtgqa_000007,n229548,3,20511425,recompute,No,1.0,618.644756032154,637.4909320147708,18.763093976303935,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000007,n229548,3,20511425,fullload,No,1.0,746.5224619954824,798.996630939655,52.3012459743768,1333788672,469.0432106144726,64,0,0.0,0.0,1.0,0,True
mtgqa_000007,n229548,3,20511425,prefix25,No,1.0,327.5792580097914,356.8847280694172,29.131490038707852,360710144,157.81077346764505,64,1,60.21045579109341,0.4145195707678795,0.25,0,True
mtgqa_000007,n229548,3,20511425,prefix45,No,1.0,472.0251311082393,491.34045804385096,19.14913090877235,629145600,258.27242201194167,64,1,90.68122506141663,0.4153857007622719,0.45,0,True
mtgqa_000008,n229548,1,20511449,recompute,Helicopter,1.0,585.9062289819121,643.7987249810249,57.803536066785455,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000008,n229548,1,20511449,fullload,Helicopter,1.0,585.8797549735755,641.0553209716454,55.09619298391044,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000008,n229548,1,20511449,prefix25,Helicopter,1.0,585.8139940537512,641.0607929574326,55.161427007988095,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000008,n229548,1,20511449,prefix45,Helicopter,1.0,585.4588269721717,641.6788069764152,56.131733930669725,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000008,n229548,2,20511447,recompute,Yes,1.0,610.6995040317997,629.3827310437337,18.60060798935592,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000008,n229548,2,20511447,fullload,Yes,1.0,804.2504700133577,827.57199392654,23.200052906759083,1333788672,514.6783957025036,64,0,0.0,0.0,1.0,0,True
mtgqa_000008,n229548,2,20511447,prefix25,Yes,1.0,258.7218109983951,278.40642095543444,19.516531960107386,360710144,138.1176020950079,64,1,48.11748187057674,0.1958941575139761,0.25,0,True
mtgqa_000008,n229548,2,20511447,prefix45,Yes,1.0,474.0576500771567,494.29756205063313,20.059936912730336,629145600,263.07443098630756,64,1,92.46957674622536,0.40840706788003445,0.45,0,True
mtgqa_000008,n229548,3,20511445,recompute,Ship,1.0,599.808439030312,638.2999829947948,38.4065059479326,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000008,n229548,3,20511445,fullload,Ship,1.0,808.2638661144301,851.4427810441703,43.066360987722874,1333788672,503.023847239092,64,0,0.0,0.0,1.0,0,True
mtgqa_000008,n229548,3,20511445,prefix25,Ship,1.0,300.8538100402802,340.2090680319816,39.18595297727734,360710144,176.61409615539014,64,1,48.28455508686602,0.25196594651788473,0.25,0,True
mtgqa_000008,n229548,3,20511445,prefix45,Ship,1.0,444.21553297434,482.2187729878351,37.835156079381704,629145600,240.09162071160972,64,1,83.67175445891917,0.3627209225669503,0.45,0,True
mtgqa_000009,n229548,1,20511444,recompute,Boat,0.0,617.0259850332513,655.2419569343328,38.12929498963058,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000009,n229548,1,20511444,fullload,Boat,0.0,617.2858909703791,654.9174489919096,37.54776902496815,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000009,n229548,1,20511444,prefix25,Boat,0.0,617.1131799928844,654.6870339661837,37.486516986973584,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000009,n229548,1,20511444,prefix45,Boat,0.0,617.1346650226042,654.9835259793326,37.76196495164186,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000009,n229548,2,20511442,recompute,Helicopter,1.0,586.350632016547,641.7697849683464,55.33209501300007,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000009,n229548,2,20511442,fullload,Helicopter,1.0,815.2655570302159,872.8526909835637,57.47780099045485,1333788672,490.97702372819185,64,0,0.0,0.0,1.0,0,True
mtgqa_000009,n229548,2,20511442,prefix25,Helicopter,1.0,292.33667405787855,351.47524904459715,56.65913294069469,360710144,143.4829670470208,64,1,62.257185112684965,0.30671630520373583,0.25,0,True
mtgqa_000009,n229548,2,20511442,prefix45,Helicopter,1.0,467.81221800483763,524.0032419096678,56.02214299142361,629145600,255.21566986571997,64,1,95.48323892522603,0.3969667013734579,0.45,0,True
mtgqa_000009,n229548,3,20511462,recompute,Yes,1.0,617.0995740685612,636.3327520666644,19.139874959364533,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000009,n229548,3,20511462,fullload,Yes,1.0,765.8825299004093,785.66166292876,19.647440989501774,1333788672,472.8521127253771,64,0,0.0,0.0,1.0,0,True
mtgqa_000009,n229548,3,20511462,prefix25,Yes,1.0,316.2916339933872,335.5808360502124,19.1253429511562,360710144,146.22248453088105,64,1,62.84242938272655,0.2997261472046375,0.25,0,True
mtgqa_000009,n229548,3,20511462,prefix45,Yes,1.0,460.5521250050515,479.93474698159844,19.208295037969947,629145600,247.66533251386136,64,1,92.11332141421735,0.3880808362737298,0.45,0,True
mtgqa_000010,n229548,1,20511573,recompute,Clouds,0.0,616.9708949746564,654.5755949337035,37.52034995704889,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000010,n229548,1,20511573,fullload,Clouds,0.0,626.8497500568628,663.8212080579251,36.89462994225323,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000010,n229548,1,20511573,prefix25,Clouds,0.0,616.8840290047228,653.9325979538262,36.96010704152286,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000010,n229548,1,20511573,prefix45,Clouds,0.0,617.0725160045549,654.8659120453522,37.707305047661066,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000010,n229548,2,20511576,recompute,Mountains,1.0,626.6519940691069,646.0234640398994,19.273081910796463,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000010,n229548,2,20511576,fullload,Mountains,1.0,799.2772080469877,819.3354039685801,19.929785979911685,1333788672,490.71834597270936,64,0,0.0,0.0,1.0,0,True
mtgqa_000010,n229548,2,20511576,prefix25,Mountains,1.0,262.8331200685352,282.1983260801062,19.192995969206095,360710144,132.0854745572433,64,1,55.14555796980858,0.24084607139229774,0.25,0,True
mtgqa_000010,n229548,2,20511576,prefix45,Mountains,1.0,444.83029295224696,463.95435300655663,18.951519043184817,629145600,239.41253416705877,64,1,90.20688757300377,0.37958554457873106,0.45,0,True
mtgqa_000010,n229548,3,20511574,recompute,Ocean,1.0,628.0252259457484,647.2132299095392,19.094967050477862,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000010,n229548,3,20511574,fullload,Ocean,1.0,794.729268993251,814.6132890833542,19.751106039620936,1333788672,495.0028310995549,64,0,0.0,0.0,1.0,0,True
mtgqa_000010,n229548,3,20511574,prefix25,Ocean,1.0,298.92477998510003,319.01045294944197,19.91704001557082,360710144,145.1036852085963,64,1,63.62463813275099,0.30854728538542986,0.25,0,True
mtgqa_000010,n229548,3,20511574,prefix45,Ocean,1.0,471.3177989469841,491.20975902769715,19.724313053302467,629145600,252.10618716664612,64,1,95.66006495151669,0.4079617792740464,0.45,0,True
mtgqa_000011,n229548,1,20511516,recompute,No,1.0,618.0757590336725,637.1666140621528,19.00659198872745,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000011,n229548,1,20511516,fullload,No,1.0,617.7237709052861,637.8509060014039,20.03240503836423,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000011,n229548,1,20511516,prefix25,No,1.0,618.583252071403,637.9257380031049,19.249478937126696,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000011,n229548,1,20511516,prefix45,No,1.0,618.4875050093979,638.0434600869194,19.4625579752028,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000011,n229548,2,20511510,recompute,Helicopter,0.0,622.1026079729199,678.7464239168912,56.554184993728995,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000011,n229548,2,20511510,fullload,Helicopter,0.0,831.1157340649515,891.5701770456508,60.34253991674632,1333788672,516.0972856683657,64,0,0.0,0.0,1.0,0,True
mtgqa_000011,n229548,2,20511510,prefix25,Helicopter,0.0,289.9753110250458,346.3546501006931,56.2142850831151,360710144,139.08575498498976,64,1,60.39770599454641,0.28058490715920925,0.25,0,True
mtgqa_000011,n229548,2,20511510,prefix45,Helicopter,0.0,445.198890985921,503.35259502753615,57.98584595322609,629145600,241.41877051442862,64,1,90.06593376398087,0.3827050095424056,0.45,0,True
mtgqa_000011,n229548,3,20511512,recompute,Ship,1.0,597.3145259777084,634.578236960806,37.1766040334478,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000011,n229548,3,20511512,fullload,Ship,1.0,801.4346659183502,840.5025489628315,38.95233210641891,1333788672,497.5915898103267,64,0,0.0,0.0,1.0,0,True
mtgqa_000011,n229548,3,20511512,prefix25,Ship,1.0,305.3246720228344,343.0889790179208,37.59738302323967,360710144,145.05055616609752,64,1,62.67395080067217,0.3053875407204032,0.25,0,True
mtgqa_000011,n229548,3,20511512,prefix45,Ship,1.0,448.6493859440088,487.21561999991536,38.394993054680526,629145600,243.26599715277553,64,1,90.59947344940156,0.39671396370977163,0.45,0,True
mtgqa_000012,n181355,1,20667494,recompute,Table,0.0,554.2277540080249,573.7497330410406,19.432681961916387,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000012,n181355,1,20667494,fullload,Table,0.0,554.1170210344717,573.6367269419134,19.4192809285596,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000012,n181355,1,20667494,prefix25,Table,0.0,554.2393480427563,573.5651589930058,19.24070797394961,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000012,n181355,1,20667494,prefix45,Table,0.0,553.8119800621644,573.3117910567671,19.40436300355941,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000012,n181355,2,20667492,recompute,coffee table,1.0,550.3119729692116,587.6107709482312,37.20527095720172,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000012,n181355,2,20667492,fullload,coffee table,1.0,707.4251129524782,746.9255640171468,39.38486299011856,1226833920,450.75148600153625,64,0,0.0,0.0,1.0,0,True
mtgqa_000012,n181355,2,20667492,prefix25,Coffee table,1.0,267.9142219712958,342.89866499602795,74.81576292775571,320864256,129.44955029524863,64,1,54.8550917301327,0.2732349094003439,0.24324324324324326,0,True
mtgqa_000012,n181355,2,20667492,prefix45,Coffee table,1.0,434.5427149673924,509.61063196882606,74.90005600266159,589299712,224.81230495031923,64,1,88.00971857272089,0.3996507730334997,0.4594594594594595,0,True
mtgqa_000012,n181355,3,20667493,recompute,Coffee table,1.0,554.7929959138855,628.5399919142947,73.66857503075153,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000012,n181355,3,20667493,fullload,Coffee table,1.0,776.4700640691444,851.257923990488,74.6755349682644,1226833920,480.08056392427534,64,0,0.0,0.0,1.0,0,True
mtgqa_000012,n181355,3,20667493,prefix25,Coffee table,1.0,268.6626520007849,345.0213660253212,76.19068003259599,320864256,129.39491122961044,64,1,55.42913300450891,0.2934931544587016,0.24324324324324326,0,True
mtgqa_000012,n181355,3,20667493,prefix45,Coffee table,1.0,459.9451569374651,535.295797046274,75.18612802959979,589299712,240.25084229651839,64,1,91.14060294814408,0.4003944341093302,0.4594594594594595,0,True
mtgqa_000013,n181355,1,20667405,recompute,Remote control,0.0,525.9582250146195,581.2963270582259,55.26013800408691,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000013,n181355,1,20667405,fullload,Remote control,0.0,526.542212930508,582.439154968597,55.8105050586164,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000013,n181355,1,20667405,prefix25,Remote control,0.0,526.325324899517,582.8397430013865,56.38951901346445,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000013,n181355,1,20667405,prefix45,Remote control,0.0,526.1188560398296,581.3965830020607,55.197887937538326,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000013,n181355,2,20668033,recompute,Left,1.0,554.9584330292419,574.4264669483528,19.372367998585105,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000013,n181355,2,20668033,fullload,Left,1.0,678.0968160601333,705.9028269723058,27.68285700585693,1226833920,425.190252950415,64,0,0.0,0.0,1.0,0,True
mtgqa_000013,n181355,2,20668033,prefix25,Left,1.0,275.27671807911247,294.49489805847406,19.043645006604493,320864256,126.66046316735446,64,1,53.48262388724834,0.2602300373837352,0.24324324324324326,0,True
mtgqa_000013,n181355,2,20668033,prefix45,Left,1.0,433.64913994446397,453.06675997562706,19.25483997911215,589299712,230.0682351924479,64,1,89.12343683186918,0.38908992428332567,0.4594594594594595,0,True
mtgqa_000013,n181355,3,20667821,recompute,Tank top,0.0,566.3595490623266,621.8119320692495,55.36523996852338,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000013,n181355,3,20667821,fullload,Tank top,0.0,669.8550729779527,744.8464889312163,74.88466496579349,1226833920,420.13675172347575,64,0,0.0,0.0,1.0,0,True
mtgqa_000013,n181355,3,20667821,prefix25,Shorts,0.0,253.60136199742556,291.8616230599582,38.099801051430404,320864256,122.37914395518601,64,1,48.59138198662549,0.22233265917748213,0.24324324324324326,0,True
mtgqa_000013,n181355,3,20667821,prefix45,Tank top,0.0,420.2485579298809,477.88293194025755,57.466112077236176,589299712,223.4040549956262,64,1,86.00605104584247,0.3932133549824357,0.4594594594594595,0,True
mtgqa_000014,n181355,1,20668016,recompute,Cloth,1.0,547.1713560400531,585.0498400395736,37.790694972500205,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000014,n181355,1,20668016,fullload,Cloth,1.0,547.6789670065045,585.3446010733023,37.58397907949984,0,0.0,0,0,0.0,0.0,,1,False
