dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,first_token_id,generated_tokens,physical_layout,calibration_questions,retrieval,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,mean_bytes_per_pread,normal_mean_bytes_per_pread,separator_mean_bytes_per_pread,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,validated_prefix_layout,n_raters
gqa,visionzip_repack_prefix@35,ImageOnly-Repack+Prefix,0.35,chunk,n154856,201228068,What is the vehicle that that van is in front of?,Car,"[""car""]",1.0,1704,2,visionzip_image_only,0,prefix,0.21317810751497746,116.28323153126985,51.85638088732958,199.33037098962814,40.37803795654327,239.77078299503773,19.638316007331014,259.40909900236875,281018368,512,65,142.49299908988178,0.0,8.0,23,0.34782608695652173,0.366120218579235,"[0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235]",0.0,256,268435456,12582912,64,1,281018368,4323359.507692307,4194304.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@40,ImageOnly-Repack+Prefix,0.4,chunk,n154856,201228068,What is the vehicle that that van is in front of?,Car,"[""car""]",1.0,1704,2,visionzip_image_only,0,prefix,0.23438187781721354,130.22912479937077,57.00620333664119,222.75023302063346,54.39003196079284,277.20211795531213,19.92883300408721,297.13095095939934,314572800,576,65,160.60080099850893,0.0,9.0,23,0.391304347826087,0.4098360655737705,"[0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705]",0.0,288,301989888,12582912,64,1,314572800,4839581.538461538,4718592.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@45,ImageOnly-Repack+Prefix,0.45,chunk,n154856,201228068,What is the vehicle that that van is in front of?,Car,"[""car""]",1.0,1704,2,visionzip_image_only,0,prefix,0.26515661738812923,142.71999523043633,60.53673685528338,241.44749203696847,54.584478959441185,296.0958939511329,19.18574806768447,315.28164201881737,348127232,640,65,175.4588691983372,0.0,10.0,23,0.43478260869565216,0.453551912568306,"[0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306, 0.453551912568306]",0.0,320,335544320,12582912,64,1,348127232,5355803.569230769,5242880.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@50,ImageOnly-Repack+Prefix,0.5,chunk,n154856,201228068,What is the vehicle that that van is in front of?,Car,"[""car""]",1.0,1704,2,visionzip_image_only,0,prefix,0.2889337483793497,162.93279128149152,68.36756621487439,276.49102406576276,42.53502702340484,319.0897790482268,19.26363504026085,338.3534140884876,415236096,768,65,202.48643611557782,0.0,12.0,23,0.5217391304347826,0.5409836065573771,"[0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771, 0.5409836065573771]",0.0,384,402653184,12582912,64,1,415236096,6388247.63076923,6291456.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",sidecar,True,visionzip_image_only,0
gqa,fullload,FullLoad,1.0,full,n154856,201228119,What kind of vehicle isn't black?,Car,"[""van""]",0.0,1704,2,visionzip_image_only,0,fullload,,260.6873098993674,,,413.6179540073499,417.55619598552585,24.05464299954474,441.6108389850706,767557632,1472,64,,375.6665198598057,,,1.0,1.0,null,0.0,,767557632,0,64,0,767557632,11993088.0,11993088.0,0.0,,,,,null,,,,0
gqa,recompute,ReComp,,none,n154856,201228119,What kind of vehicle isn't black?,Car,"[""van""]",0.0,1704,2,visionzip_image_only,0,recompute,,0.0,,,302.9081820277497,302.9083110159263,18.914395943284035,321.82270695921034,0,0,0,,,,,,,null,,,0,0,0,0,0,0.0,0.0,0.0,,,,,null,,,,
gqa,visionzip_repack_prefix@20,ImageOnly-Repack+Prefix,0.2,chunk,n154856,201228119,What kind of vehicle isn't black?,Car,"[""van""]",0.0,1704,2,visionzip_image_only,0,prefix,0.16064499504864216,88.08079815935344,40.64885922707617,151.68867202010006,64.83753002248704,216.58822800964117,40.180366951972246,256.7685949616134,180355072,320,65,106.2306382227689,0.0,5.0,23,0.21739130434782608,0.23497267759562843,"[0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843, 0.23497267759562843]",0.0,160,167772160,12582912,64,1,180355072,2774693.4153846153,2621440.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n154856,201228119,What kind of vehicle isn't black?,Car,"[""van""]",0.0,1704,2,visionzip_image_only,0,prefix,0.16646075528115034,104.4523463351652,42.08753677085042,171.12800397444516,33.20227097719908,204.37560498248786,19.227882963605225,223.60348794609308,213909504,384,65,124.15856472216547,0.0,6.0,23,0.2608695652173913,0.2786885245901639,"[0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639]",0.0,192,201326592,12582912,64,1,213909504,3290915.446153846,3145728.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@30,ImageOnly-Repack+Prefix,0.3,chunk,n154856,201228119,What kind of vehicle isn't black?,Car,"[""van""]",0.0,1704,2,visionzip_image_only,0,prefix,0.1930692233145237,110.1231420179829,49.30656892247498,188.4016990661621,53.040692931972444,241.50562402792275,19.275989034213126,260.7816130621359,247463936,448,65,134.13615222088993,0.0,7.0,23,0.30434782608695654,0.3224043715846995,"[0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995, 0.3224043715846995]",0.0,224,234881024,12582912,64,1,247463936,3807137.476923077,3670016.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@35,ImageOnly-Repack+Prefix,0.35,chunk,n154856,201228119,What kind of vehicle isn't black?,Car,"[""van""]",0.0,1704,2,visionzip_image_only,0,prefix,0.20148034673184156,114.01445360388607,48.264077166095376,192.0790650183335,48.43262198846787,240.57148897554725,19.617456942796707,260.18894591834396,281018368,512,65,138.83231673389673,0.0,8.0,23,0.34782608695652173,0.366120218579235,"[0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235, 0.366120218579235]",0.0,256,268435456,12582912,64,1,281018368,4323359.507692307,4194304.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@40,ImageOnly-Repack+Prefix,0.4,chunk,n154856,201228119,What kind of vehicle isn't black?,Car,"[""van""]",0.0,1704,2,visionzip_image_only,0,prefix,0.2448969753459096,131.96935458108783,56.866597034968436,225.01014999579638,51.02339794393629,276.0948810027912,19.770232029259205,295.86511303205043,314572800,576,65,163.02026400808245,0.0,9.0,23,0.391304347826087,0.4098360655737705,"[0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705, 0.4098360655737705]",0.0,288,301989888,12582912,64,1,314572800,4839581.538461538,4718592.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,visionzip_image_only,0
